in_charge,print_number,mvmd_remarks,district,usage,purpose,type,type_detail,make,maintainance,maintainance_remarks,maintainance_end_date,maintenance_mileage,vehicle_class,license,vehicle_model,chassis_number,engine_number,cylinder_capacity,color,body_type,gross_weight,registered_owner,owner_registration_date,manufacture_year,first_registration_date,rearview_mirror,後備匙,spare_key,car_loan,remarks,new_car,gratia_payment_scheme
Adam,W280,"機械部,待報廢,待更換電車(巡路車,車頭壞)-己準備報廢 (電車一換一計劃)",各區,各區,工程車,私家車,8座位私家車(NOAH),TOYOTA,,-,,,Private Car,2,NOAH,JT7X2RB7107005799,3ZR-B151202,1987,YELLOW,STATION WAGGON,,偉金建築,,2013,2013-06-10,,-,Y,,"29/3/2022-PU7444交03HY2015(08HY2021)使用(有交收紙)。
8/2/2022-PH6067交05HY2020(收回SB5159泊山塘)
17/11/2021-文傑確定SB5159扣數由05HY2020更改為05HY2020浦泰(由2021年11月開始)
31/3/2021 16:30-地盤到山塘取車
16/3/2021-Gilbert交車到山塘。",-,
Adam,W374,,大埔,草隊,員工車,客貨車,客貨車,NISSAN,,N/A,,,Light Goods Vehicle,2,NV350 URVAN 2.5L DIESEL A/T HALF PANEL VAN (LGV) LUX,JN1MC2E26Z0010069,YD25-010415B,2488,YELLOW,VAN,3.3,偉金建築,2017-12-28,2017,2017-12-28,,-,Y,,"14/3/2022-VE7364-交07HY2021使用(有交收紙)
24/12/2021-VF7364交回公司泊山塘(DC201704合約期滿-交回3套匙(2套搖控匙,1套鐵匙)",,
Adam,W396,,大埔,草隊,員工車,客貨車,客貨車,NISSAN,,N/A,,,Light Goods Vehicle,2,NV350 URVAN 2.5L DIESEL A/T HALF PANEL VAN (LGV) LUX,JN1MC2E26Z0010075,YD25-010175B,2488,YELLOW,VAN,3.3,偉金建築,2018-01-10,2017,2018-01-10,,-,20/3/19 濤通知由1704保管,,"16/3/2022-VE3861-交07HY2021使用(有交收紙)
24/12/2021-VF3861交回公司泊山塘(DC201704合約期滿-交回3套匙(2套搖控匙,1套鐵匙)",,
Adam,W397,,大埔,草隊,員工車,客貨車,客貨車,NISSAN,,N/A,,,Light Goods Vehicle,2,NV350 URVAN 2.5L DIESEL A/T HALF PANEL VAN (LGV) LUX,JN1MC2E26Z0010052,YD25-010021B,2488,YELLOW,VAN,3.3,偉金建築,2018-01-10,2017,2018-01-10,,-,20/3/19 濤通知由1704保管,,"30/12/2021-VF4436交回公司泊山塘(DC201704合約期滿)-交回1套車匙+17/1/2022平交回多2套(2套搖控匙,1套鐵匙)
23/4/2019-按2019-03月扣數確認表更新使用人(吳業豐改蔡錦榮)",,
Adam,,,大埔,呂家俊,員工車,私家車,5座位混能車(Prius C),TOYOTA,,"皇冠
(5年/10萬公里)",,,Private Car,2,PRIUS C,JTDKD3B3501607978,1NZ8407756,1497,WHITE,SALOON,,赤道綫,2018-01-18,2017,2018-01-18,,-,Y,,"22/3/2022-VF7374交07HY2021使用(有交收紙)
14/3/2022-車匙於曾漢平
24/12/2021-VF7374交回公司泊山塘(DC201704合約期滿)-交回1套匙",,
Adam,,,大埔,M/TP,員工車,私家車,5座位電動車(E-Golf),VOLKSWAGEN,,大眾(錦龍) (5年/10萬) 電池: 8年/16萬,,,Private Car,2,NEW E-GOLF LIFE,WVWZZZAUZJW904154,,Rate Power : 100KW,WHITE,STATION WAGGON,1.57T,赤道綫,2018-01-31,2017,2018-01-31,,-,Y,,"22/3/2022-VG1280交07HY2021使用(有交收紙)
14/3/2022-車匙於曾漢平
24/12/2021-VG1280交回公司泊山塘(DC201704合約期滿)-交回1套匙",,
Adam,,,大埔,Slope,員工車,私家車,5座位電動車(E-Golf),VOLKSWAGEN,,大眾(錦龍) (5年/10萬) 電池: 8年/16萬,,,Private Car,2,NEW E-GOLF LIFE,WVWZZZAUZJW904107,,Rate Power : 100KW,WHITE,STATION WAGGON,1.57T,赤道綫,2018-01-31,2017,2018-01-31,,-,Y,,"22/3/2022-VG3314交07HY2021使用(有交收紙)
14/3/2022-車匙於曾漢平
24/12/2021-VG3314交回公司泊山塘(DC201704合約期滿)-交回1套匙",,
Adam,,,青衣,梁慶安,員工車,私家車,7座位私家車 (Sienta HV),TOYOTA,,"皇冠
(5年/10萬公里)",,,Private Car,2,SIENTA HV,JTDZZ9H370L000527,1NZ8513450,1497,WHITE,STATION WAGGON,,赤道綫,2018-03-15,2018,2018-03-15,,-,Y,,"14/3/2022-車匙交榮
24/12/2021-VH7359交回公司泊山塘(DC201704合約期滿)-交回1套匙
18/03/2019-根據2019-02月份扣數確認表更正資料(更正使用人)
18/2/2019-按2019-01月扣數確認表更新使用人 06/06/2022-資產轉移,由WCCL轉去05HY2020",,
Adam,W100,,港島(泊長輝路廠),各區,工程車,拖架,"20呎拖架
(AR500STLR
Serial No.:
355026HK6281)",SUPER TIME,,,,,Trailer,2,,12048,,,,SEMI-TRAILER,32,偉金建築,2012-06-15,2012,2012-06-15,N,-,-,,"上裝有問題,不能用
27/9/2017-Homan更正扣數合約資料
此車行車証已過期, 暫不續牌, 需於1年半(13/12/2014)內檢車及續牌
拖架用作運載AR500瀝青機",,
Adam,,,SA,SA 羅滿華,工程車,私家車,5座位私家車,TOYOTA,"備用車暫無需撥入包保
新記包保養 (5/2018)",N/A,,,Private Car,2,PRIUS C,JTDKD3B3401560801,1NZ-7012699,1497,WHITE-VAR,SALOON,,偉金建築,2018-07-06,2014,2014-02-25,,-,Y,,"1/Mar/2023 資產轉移交給 07HY2021 用. 1/Feb 防疫隊轉交路政MVMD,泊回康樂園 22/3/2022-SM6713交07HY2021使用(有交收紙)
26/7/2021-壞車(車在山塘), 待修(維修及支出扣1704)",,
Adam,W104,,馬料水,各區,工程車,燈車,5.5噸燈車(孖屋),ISUZU,"新記包保養
(1/2018)",,,,Light Goods Vehicle,2,NPR75HJW-V,JAANPR75HB7100960,4HK1-888698,5193,YELLOW,DROP SIDE PLATFORM,5.5,偉金建築,2011-04-04,2011,2011-04-04,,-,Y,,"6-17-OCT-2022 05HY2018 暫借05HY2020代XF8153用 XF8153 壞咗，向05HY2018 東快借車 (10月6至10月17) 24/8/2022 - WCCLRM 長借05HY2018，所有費用, 扣數計算於05HY2018",,
Adam,W161,,大欖,路標,工程車,路標車,9噸孖屋半密斗,ISUZU,"新記包保養
(1/2018)",,,,Medium Goods Vehicle,2,NQR75KW-V,JAAN1R75KC7100008,4HK1-948388,5193,YELLOW,FIXED SIDE PLATFORM,9,偉金建築,2011-12-20,2011,2011-12-20,,-,-,,,,
Adam,W734,,大埔,刨鋪,工程車,掃街車,16噸掃街車,IVECO,新記包保養,,,,S.P.V.,2,JOHNSTON 600,ZCFA1GD0002233595,FIAT806045B-5113-405639,5860,YELLOW,ROAD SWEEPER,13,華盛工程,2009-09-09,1998,1998-11-25,,N,-,,"7/10/2021-曾廣輝通知此車改扣WCCLRS
3/7/2018-車輛調往05HY (Homan通知)",,
Adam,W274,,大埔,刨鋪 (羅柱良),員工車,客貨車,客貨車,TOYOTA,新記包保養,,,,Light Goods Vehicle,2,KDH201RSSMDY,JTFHT02P900055834,1KD-1994743,2982,YELLOW,VAN,2.8,華盛工程,2010-04-07,2010,2010-04-07,,-,Y,,,,
Adam,W129,,大埔,刨鋪 (李德富),員工車,客貨車,客貨車,TOYOTA,"新記包保養
(1/2018)",,,,Light Goods Vehicle,2,KDH201RSSMDY,JTFHT02PX00055597,1KD-1993481,2982,YELLOW,VAN,2.8,華盛工程,2010-04-07,2010,2010-04-07,,-,Y,,,,
Adam,W159,,大埔,刨鋪,員工車,客貨車,客貨車,HYUNDAI,,現代,,,Light Goods Vehicle,2,H1 VAN STANDARD EURO 5,KMFWBX7KLCU504845,D4CBE602756,2497,YELLOW,VAN,3.23,偉金建築,2012-10-18,2012,2012-12-18,,-,Y,,,,
Adam,,,大埔,刨鋪,工程車,掃街車,16噸掃街車,DONGFENG,,N/A,,,S.P.V.,2,DFL1160BYW3,LGAX2C147H1817688,78381390,6690,YELLOW,ROAD SWEEPER,16,偉金建築,2017-07-26,2017,2017-07-26,,Y,Y,,"7/10/2021-曾廣輝通知此車改扣WCCLRS
8/4/2020-05HY戴栢基確認UX8909在05HY使用
2/3/2020-維修完後交回05HY使用
8/10/2019-收到曾廣輝通知,此車轉使用地盤(05HY轉至03HY)-未簽交收紙",,
Adam,,,大埔,刨鋪,工程車,貨車,5.5噸人籠密斗尾板,JAC,,N/A,,,Light Goods Vehicle,2,HFC1048K,LJ11KCBD6H8023632,ISF2.8S5148T6022709,2776,YELLOW,PANTECHNICON(TL),5.5,偉金建築,2018-02-12,2017,2018-02-12,,-,Y,,,,
Adam,,,大埔,刨鋪,工程車,貨車,5.5噸人籠密斗尾板,JAC,,"夏巴
4年/12萬公里",,,Light Goods Vehicle,2,HFC1073P71K1C2S,LJ11KCBE4K1112043,BE07506461,2970,YELLOW,PANTECHNICON(TL),5.5,偉金建築,2019-12-23,2019,2019-12-23,,-,,NEC Capital,"上會日期,31/3/2020, 預計最後
供款日期,30/3/2024, 尚餘本金
及利息 $52,673.46 30/4/2020-交地盤使用(WCCLRS-李德富取車)
11/3/2020-Charles取車暫用一天
14/2/2020-Charles取車暫用一天,之後會泊回山塘,待KX6258劏車後取用
24/12/2019-新車交山塘",,
Adam,,,馬料水,各區,合約車,農夫車,農夫車(燈車),"MITSUBISHI
(L200)",,"環宇
3年/10萬公里",,,S.P.V.,2,L200,MMCJLKL60LH132478,4N14UAG1696,2268,YELLOW,TRAFFIC WARNING SIGN,3.11,偉金建築,2022-03-23,2020,2022-03-23,,-,,,,,
Adam,,,馬料水,各區,合約車,農夫車,農夫車(燈車),"MITSUBISHI
(L200)",,"環宇
3年/10萬公里",,,S.P.V.,2,L200,MMCJLKL60LH133890,4N14UAG3442,2268,YELLOW,TRAFFIC WARNING SIGN,3.11,偉金建築,2022-03-24,2020,2022-03-24,,-,,,,,
Adam,,,大埔,斜坡,工程車,燈車,5.5噸人籠街斗,DONGFENG,,"東泰
2年/15萬公里",,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G4NA103400,ZD30D16-6NP1002402,2953,YELLOW,DROP SIDE PLATFORM,5.5,益耀工程,2022-03-24,2022,2022-03-24,,-,Y,,31/3/2022-地盤取車(有交收紙),,
Adam,,,大埔,LU,工程車,燈車,5.5噸人籠街斗,DONGFENG,,"東泰
2年/15萬公里",,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G4NA500430,ZD30D16-6NN1026427,2953,YELLOW,DROP SIDE PLATFORM,5.5,益耀工程,2022-03-24,2022,2022-03-24,,-,Y,,31/3/2022-地盤取車(有交收紙),,
Adam,,,大埔,LU,工程車,燈車,5.5噸人籠街斗,DONGFENG,,"東泰
2年/15萬公里",,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G8NA500429,ZD30D16-6NN1026430,2953,YELLOW,DROP SIDE PLATFORM,5.5,益耀工程,2022-03-22,2022,2022-03-22,,-,Y,,31/3/2022-地盤取車(有交收紙),,
Adam,,,大埔,斜坡,工程車,燈車,5.5噸人籠街斗,DONGFENG,,"東泰
2年/15萬公里",,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G8NA103397,ZD30D16-6NP1002404,2953,YELLOW,DROP SIDE PLATFORM,5.5,益耀工程,2022-03-22,2022,2022-03-22,,-,Y,,31/3/2022-地盤取車(有交收紙),,
Adam,,,大埔,路標,工程車,路標車,5.5噸人籠半密斗(燈牌),DONGFENG,,"東泰
2年/15萬公里",,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G6NA500431,ZD30D16-6NN1026426,2953,YELLOW,DROP SIDE PLATFORM,5.5,益耀工程,2022-03-22,2022,2022-03-22,,-,Y,,31/3/2022-地盤取車(有交收紙),,
Adam,,,大欖,路標,工程車,路標車,5.5噸(Marking車),DONGFENG,,"東泰
2年/15萬公里",,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1GXNA500433,ZD30D16-6NN1026425,2953,YELLOW,DROP SIDE PLATFORM,5.5,萬輝物流,2022-03-22,2022,2022-03-22,,-,Y,,31/3/2022-地盤取車(有交收紙),,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP1850LC200220,L15B7731188,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP1850LC200495,L15B7731715,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP1850LC200576,L15B7731843,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP1850LC200577,L15B7731844,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP1850LC200602,L15B7731932,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP1850LC200603,L15B7731933,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP1850LC200667,L15B7732025,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP1850LC200668,L15B7732027,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP1850LC200664,L15B7732022,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP1850LC200665,L15B7732023,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP1850LC200689,L15B7732075,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP1850LC200690,L15B7732076,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP1850LC200692,L15B7732065,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,LHMRP1850LC200677,L15B7732062,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,LHMRP1850LC200678,L15B7732063,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,LHMRP1850LC200679,L15B7732064,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大埔,各區,合約車,私家車,8座位私家車(STG L8),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,LHMRP1850LC200680,L15B7732066,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,,,
Adam,,,大欖,各區,合約車,私家車,8座位私家車( (STG Spada),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP3870LC201271,L15B7731788,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,3/5/2022-XW7314交08HY2021使用(有交收紙),,
Adam,,,大欖,各區,合約車,私家車,8座位私家車( (STG Spada),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP3870LC201299,L15B7731876,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,3/5/2022-XW8442交08HY2021使用(有交收紙),,
Adam,,,大欖,各區,合約車,私家車,8座位私家車( (STG Spada),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP3870LC201303,L15B7731880,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,3/5/2022-XW7420交08HY2021使用(有交收紙),,
Adam,,,大欖,各區,合約車,私家車,8座位私家車( (STG Spada),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP3870LC201304,L15B7731879,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,3/5/2022-XW6773交08HY2021使用(有交收紙),,
Adam,,,大欖,各區,合約車,私家車,8座位私家車( (STG Spada),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP3870LC201350,L15B7732008,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,3/5/2022-XW7451交08HY2021使用(有交收紙),,
Adam,,,青衣,各區,合約車,私家車,8座位私家車( (STG Spada),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP3870LC201348,L15B7732006,1496,BLACK,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,30/4/2022-XW8067暫借05HY2020使用(有交收紙) 19/05/2022-暫借WX8067 由 05HY2020 轉去08HY2021,,
Adam,,,青衣,各區,合約車,私家車,8座位私家車( (STG Spada),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP3870LC201344,L15B7732002,1496,GREY,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,30/4/2022-XW7379暫借05HY2020使用(有交收紙) 19/05/2022-暫借XW7379 由 05HY2020 轉去08HY2021,,
Adam,,,大欖,各區,合約車,私家車,8座位私家車( (STG Spada),HONDA,,"大昌
3年/10萬公里",,,Private Car,2,STEPWGN,JHMRP3870LC201345,L15B7732003,1496,YELLOW,STATION WAGGON,,萬輝物流,2022-03-23,2021,2022-03-23,,-,,,3/5/2022-XW6853交08HY2021使用(有交收紙),,
Adam,,,大欖,各區,合約車,四驅車,全斗農夫車,"SSANGYONG
(Musso Grand)",,,,,Light Goods Vehicle,2,MUSSO GRAND,KPAY61EESMP146362,67296022775382,2157,WHITE,PICK-UP,2.98,萬輝物流,2022-03-25,2021,2022-03-25,,-,,,雙龍PICKUP 加尾全斗，代替四驅車,,
Adam,,,大欖,各區,合約車,四驅車,全斗農夫車,"SSANGYONG
(Musso Grand)",,,,,Light Goods Vehicle,2,MUSSO GRAND,KPAY61EESMP157215,67296022790128,2157,WHITE,PICK-UP,2.98,萬輝物流,2022-03-25,2021,2022-03-25,,-,,,雙龍PICKUP 加尾全斗，代替四驅車,,
Adam,,,大埔,各區,合約車,四驅車,全斗農夫車,"SSANGYONG
(Musso Grand)",,,,,Light Goods Vehicle,2,MUSSO GRAND,KPAY61EESMP157210,67296022790124,2157,YELLOW,PICK-UP,2.98,萬輝物流,2022-03-25,2021,2022-03-25,,-,,,雙龍PICKUP 加尾全斗，代替四驅車,,
Adam,,,大埔,各區,合約車,四驅車,全斗農夫車,"SSANGYONG
(Musso Grand)",,,,,Light Goods Vehicle,2,MUSSO GRAND,KPAY61EESMP157214,67296022790129,2157,YELLOW,PICK-UP,2.98,萬輝物流,2022-03-25,2021,2022-03-25,,-,,,雙龍PICKUP 加尾全斗，代替四驅車,,
Adam,,,大欖,各區,合約車,四驅車,全斗農夫車,"SSANGYONG
(Musso Grand)",,,,,Light Goods Vehicle,2,MUSSO GRAND,KPAY61EESMP157216,67296022790121,2157,WHITE,PICK-UP,2.98,萬輝物流,2022-03-25,2021,2022-03-25,,-,,,雙龍PICKUP 加尾全斗，代替四驅車,,
Adam,,,大埔,BEN WONG,員工車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE141RAEPEKSD,JTDBT42E209046876,1NZ-C753414,1497,SILVER-VAR,SALOON,,益耀工程,2022-04-07,2007,2007-10-11,,-,,,"1月1日起, XT5108 資產由07HY2021 轉去05HY2020 8/4/2022-XT5108交07HY2021使用",,
Adam,,,大埔,陳莊荃,員工車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE141RAEPEKSD,JTDBT42E309100637,1NZ-D328192,1497,SILVER-VAR,SALOON,,益耀工程,2022-04-07,2008,2009-01-21,,-,,,8/4/2022-NS4093交07HY2021使用,,
Adam,,,大埔,報廢,員工車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE141RAEPEKSD,JTDBT42E609105220,1NZ-D366606,1497,BLACK-VAR,SALOON,,益耀工程,2022-04-07,2008,2009-05-12,,-,,,8/4/2022-WE7297交07HY2021使用,,
Adam,,,馬料水,各區,合約車,農夫車,農夫車(燈車),"MITSUBISHI
(L200)",,"環宇
3年/10萬公里",,,S.P.V.,2,L200,MMCJLKL60LH133869,4N14UAG3432,2268,YELLOW,TRAFFIC WARNING SIGN,3.11,偉金建築,2022-04-04,2020,2022-04-04,,-,,,,,
Adam,,,大埔,王錦昭,員工車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE141RAEPEK,JTDBT40E109073683,1NZ-5689191,1497,GREY,SALOON,,益耀工程,2022-04-12,2008,2008-05-29,,-,,,12/4/2022-XS4840交07HY2021使用(有交收紙),,
Adam,,,大埔,葉錕,員工車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE141RAEPEKSD,JTDBT42E309105711,1NZ-D371085,1497,GREY-VAR,SALOON,,益耀工程,2022-04-11,2009,2009-05-04,,-,,,12/4/2022-XA2618交07HY2021使用(有交收紙),,
Adam,,,青衣,林文傑,員工車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE141RAEPEKSD,JTDBT42E409100792,1NZ-D328520,1497,GREY-VAR,SALOON,,益耀工程,2022-04-11,2008,2008-12-16,,-,,,"22/4/2022-PR9489由07HY2021轉往05HY2020使用(有交收紙)
12/4/2022-PR9489交07HY2021使用(有交收紙)",,
Adam,,,青衣,各區,合約車,四驅車,全斗農夫車,"SSANGYONG
(Musso Grand)",,,,,Light Goods Vehicle,2,MUSSO GRAND,KPAY61EESNP160060,67296022793170,2157,YELLOW,PICK-UP,2.98,偉金建築,2022-10-12,2021,2022-10-12,,-,,,12/102022-YF7607 交05HY2020,,
Adam,,,青衣,各區,合約車,四驅車,全斗農夫車,"SSANGYONG
(Musso Grand)",,,,,Light Goods Vehicle,2,MUSSO GRAND,KPAY61EESNP157209,67296022790130,2157,YELLOW,PICK-UP,2.98,偉金建築,2022-10-12,2021,2022-10-12,,-,,,,,
Adam,,全數入0821,各區,甄維耀,員工車,私家車,5座位私家車,TOYOTA,,,,,Private Car,2,NZE141RAEPEK,JTDBT40E409062807,1NZ-C117916,1497,GREY-VAR,SALOON,,益耀工程,2022-04-21,2008,2008-01-30,,-,1,,"6/7/2022 防疫隊,由07HY2021 轉去08HY2021 22/4/2022-SB9520交07HY2021使用(有交收紙)",,
Adam,,,大欖,各區,工程車,燈車,5.5噸燈車(人籠),DONGFENG,,,,,S.P.V.,2,CAPTAIN,LGDCLB1L3MH133335,D4.0EVID195L82183760,4000,YELLOW,TRAFFIC WARNING SIGN,5.5,益耀工程,2022-04-12,2021,2022-04-12,,-,,,,,
Adam,,,大欖,各區,工程車,燈車,5.5噸燈車(人籠),DONGFENG,,,,,S.P.V.,2,CAPTAIN,LGDCLB1G3NH500447,D4.0EVID195L82198698,4000,YELLOW,TRAFFIC WARNING SIGN,5.5,益耀工程,2022-04-12,2021,2022-04-12,,-,,,,,
Adam,,,大欖,各區,工程車,燈車,5.5噸燈車(人籠),DONGFENG,,,,,S.P.V.,2,CAPTAIN,LGDCLB1G5NH500448,D4.0EVID195L82198698,4000,YELLOW,TRAFFIC WARNING SIGN,5.5,益耀工程,2022-04-12,2022,2022-04-12,,-,,,,,
Adam,,,大欖,各區,工程車,燈車,5.5噸燈車(人籠),DONGFENG,,,,,S.P.V.,2,CAPTAIN,LGDCLB1L1MH133527,D4.0EVID195L82186533,4000,YELLOW,TRAFFIC WARNING SIGN,5.5,益耀工程,2022-04-14,2021,2022-04-14,,-,,,,,
Adam,,,大欖,結構,工程車,燈車,5.5噸燈車(人籠),DONGFENG,,,,,S.P.V.,2,CAPTAIN,LGDCLB1L1MH132975,D4.0EVID195L82184266,4000,YELLOW,TRAFFIC WARNING SIGN,5.5,益耀工程,2022-04-14,2021,2022-04-14,,-,,,,,
Adam,,,大欖,各區,工程車,燈車,5.5噸燈車(人籠),DONGFENG,,,,,S.P.V.,2,CAPTAIN,LGDCLB1LXMH133526,D4.0EVID195L82186536,4000,YELLOW,TRAFFIC WARNING SIGN,5.5,益耀工程,2022-04-14,2021,2022-04-14,,-,,,,,
Adam,,,大埔,渠隊,工程車,燈車,5.5噸密斗,JAC,,,,,Light Goods Vehicle,2,HFC1062P71K1C7S,LJ11KCBE3L1121558,HFC4DE2-2EL4900969,2951,YELLOW,PANTECHNICON,5.5,益耀工程,2022-04-19,2020,2022-04-19,,-,,,,,
Adam,,,大埔,渠隊,工程車,燈車,5.5噸密斗,JAC,,,,,Light Goods Vehicle,2,HFC1062P71K1C7S,LJ11KCBE1L1121557,HFC4DE2-2EL4900968,2951,YELLOW,PANTECHNICON,5.5,益耀工程,2022-04-19,2020,2022-04-19,,-,,,,,
Adam,,,大埔,結構清潔,工程車,燈車,5.5噸密斗,JAC,,,,,Light Goods Vehicle,2,HFC1062P71K1C6S,LJ11KCBE6N1108967,HFC4DE2-2EM4920850,2951,YELLOW,PANTECHNICON,5.5,益耀工程,2022-04-19,2022,2022-04-19,,-,,,24/8/2022 - 有水機,,
Adam,,,大埔,鐵器 order 組,工程車,燈車,5.5噸人籠尾板,DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G9NA103411,ZD30D16-6NP1002388,2953,YELLOW,DROP SIDE P/FORM(TL),5.5,益耀工程,2022-04-14,2022,2022-04-14,,-,,,24/8/2022 - 有水機,,
Adam,,,大埔,鐵器order 組,工程車,燈車,5.5噸人籠街斗,DONGFENG,,,,,Light Goods Vehicle,2,CAPTAIN,LGDCLA1G6NA103401,ZD30D16-6NP1002399,2953,YELLOW,DROP SIDE PLATFORM,5.5,益耀工程,2022-04-12,2022,2022-04-12,,-,,,,,
